alert_id,alert_start,alert_end,nb_anomalies,worst_score,duration,date,density,severity,severity_score,egauge,register,alert_type
139,2026-06-07T07:39:49.000Z,2026-06-07T08:20:53.000Z,15,-0.0508613845985036,2464.0,2026-06-07,0.006087662335191695,MEDIUM,745.2152584153795,egauge90773,i11,Production Anomaly
140,2026-06-07T08:39:45.000Z,2026-06-07T08:42:53.000Z,2,-0.0190013490524301,188.0,2026-06-07,0.010638297815753735,MEDIUM,57.20570040471573,egauge90773,i11,Production Anomaly
141,2026-06-07T08:58:26.000Z,2026-06-07T09:34:58.000Z,12,-0.0920625422016709,2192.0,2026-06-07,0.0054744525522470566,MEDIUM,662.4276187626605,egauge90773,i11,Production Anomaly
142,2026-06-07T09:53:02.000Z,2026-06-07T10:43:56.000Z,24,-0.0696560000161142,3054.0,2026-06-07,0.007858546166385545,MEDIUM,925.8208968000048,egauge90773,i11,Production Anomaly
143,2026-06-07T11:03:11.000Z,2026-06-07T11:03:13.000Z,2,-0.0180603913981372,2.0,2026-06-07,0.99999950000025,MEDIUM,1.4054181174194411,egauge90773,i11,Production Anomaly
144,2026-06-07T11:15:12.000Z,2026-06-07T11:46:02.000Z,7,-0.0586760893722714,1850.0,2026-06-07,0.003783783781738495,MEDIUM,557.8176028268116,egauge90773,i11,Production Anomaly
145,2026-06-07T12:01:11.000Z,2026-06-07T12:46:57.000Z,21,-0.047160620377332,2746.0,2026-06-07,0.0076474872514029546,MEDIUM,832.2141481861131,egauge90773,i11,Production Anomaly
146,2026-06-07T12:59:08.000Z,2026-06-07T12:59:08.000Z,1,-0.0016775745157002,0.0,2026-06-07,1000000.0,MEDIUM,0.40050327235471006,egauge90773,i11,Production Anomaly
147,2026-06-07T13:25:35.000Z,2026-06-07T14:06:57.000Z,15,-0.058502526044706,2482.0,2026-06-07,0.006043513293294314,MEDIUM,750.6175507578134,egauge90773,i11,Production Anomaly
148,2026-06-07T14:45:54.000Z,2026-06-07T15:40:45.000Z,39,-0.2859612089373697,3291.0,2026-06-07,0.011850501363764662,HIGH,1002.9857883626812,egauge90773,i11,Production Anomaly
149,2026-06-07T16:00:25.000Z,2026-06-07T16:02:22.000Z,2,0.0100522402230611,117.0,2026-06-07,0.017094016947914386,LOW,35.903015672066914,egauge90773,i11,Production Anomaly
150,2026-06-07T16:17:19.000Z,2026-06-07T17:55:58.000Z,39,-0.0809913810627028,5919.0,2026-06-07,0.006588950835176727,MEDIUM,1791.3242974143188,egauge90773,i11,Production Anomaly
151,2026-06-07T18:08:33.000Z,2026-06-07T18:21:20.000Z,5,-0.0158222360251822,767.0,2026-06-07,0.006518904815490346,MEDIUM,232.10474667080754,egauge90773,i11,Production Anomaly
152,2026-06-07T18:36:39.000Z,2026-06-07T18:49:49.000Z,8,-0.04355505434267,790.0,2026-06-07,0.010126582265662555,MEDIUM,240.2130665163028,egauge90773,i11,Production Anomaly
153,2026-06-07T19:06:09.000Z,2026-06-07T19:19:19.000Z,4,-0.0170097483536262,790.0,2026-06-07,0.005063291132831277,MEDIUM,238.60510292450607,egauge90773,i11,Production Anomaly
154,2026-06-07T19:31:07.000Z,2026-06-07T19:54:53.000Z,5,-0.0898584140362848,1426.0,2026-06-07,0.003506311357989964,MEDIUM,429.8269575242109,egauge90773,i11,Production Anomaly
155,2026-06-07T20:12:11.000Z,2026-06-07T20:17:53.000Z,5,-0.0835464310349201,342.0,2026-06-07,0.014619882998187476,MEDIUM,104.62506392931047,egauge90773,i11,Production Anomaly
156,2026-06-07T20:47:46.000Z,2026-06-07T20:47:46.000Z,1,0.0141196570723854,0.0,2026-06-07,1000000.0,MEDIUM,0.40423589712171565,egauge90773,i11,Production Anomaly
157,2026-06-07T21:10:36.000Z,2026-06-07T21:16:28.000Z,2,0.0090820432617556,352.0,2026-06-07,0.005681818165676653,MEDIUM,106.40272461297852,egauge90773,i11,Production Anomaly
158,2026-06-07T21:35:45.000Z,2026-06-07T21:36:38.000Z,2,-0.01332530738966,53.0,2026-06-07,0.03773584834460664,LOW,16.703997592216897,egauge90773,i11,Production Anomaly
159,2026-06-07T21:59:57.000Z,2026-06-07T22:16:49.000Z,5,-0.0601731001462637,1012.0,2026-06-07,0.004940711457568467,MEDIUM,305.61805193004386,egauge90773,i11,Production Anomaly
160,2026-06-07T22:34:30.000Z,2026-06-07T22:52:48.000Z,4,-0.0015586249970969,1098.0,2026-06-07,0.003642987246226787,MEDIUM,331.00046758749914,egauge90773,i11,Production Anomaly
161,2026-06-07T23:11:05.000Z,2026-06-07T23:18:45.000Z,4,-0.0458794432345531,460.0,2026-06-07,0.008695652155009451,MEDIUM,139.61376383297036,egauge90773,i11,Production Anomaly
162,2026-06-07T23:37:26.000Z,2026-06-08T00:22:28.000Z,25,-0.0691595440962788,2702.0,2026-06-07,0.009252405622038341,MEDIUM,820.6207478632289,egauge90773,i11,Production Anomaly
163,2026-06-08T00:44:18.000Z,2026-06-08T00:53:46.000Z,4,-0.0087726870892561,568.0,2026-06-08,0.007042253508728427,MEDIUM,172.00263180612677,egauge90773,i11,Production Anomaly
164,2026-06-08T01:18:14.000Z,2026-06-08T01:26:22.000Z,2,0.0133118531893311,488.0,2026-06-08,0.004098360647339425,MEDIUM,147.20399355595683,egauge90773,i11,Production Anomaly
165,2026-06-08T01:38:10.000Z,2026-06-08T01:38:10.000Z,1,0.0163457176763927,0.0,2026-06-08,1000000.0,MEDIUM,0.40490371530291785,egauge90773,i11,Production Anomaly
166,2026-06-08T02:01:42.000Z,2026-06-08T02:01:42.000Z,1,-0.0078010655183182,0.0,2026-06-08,1000000.0,MEDIUM,0.4023403196554955,egauge90773,i11,Production Anomaly
167,2026-06-08T02:41:29.000Z,2026-06-08T02:41:31.000Z,2,-0.0804475934791598,2.0,2026-06-08,0.99999950000025,MEDIUM,1.4241342780437478,egauge90773,i11,Production Anomaly
168,2026-06-08T03:19:17.000Z,2026-06-08T03:22:28.000Z,3,-0.0268767679957271,191.0,2026-06-08,0.015706806200487925,MEDIUM,58.508063030398716,egauge90773,i11,Production Anomaly
169,2026-06-08T03:35:04.000Z,2026-06-08T03:40:47.000Z,3,-0.0479454291241943,343.0,2026-06-08,0.008746355659631616,MEDIUM,104.11438362873726,egauge90773,i11,Production Anomaly
170,2026-06-08T04:15:24.000Z,2026-06-08T05:00:26.000Z,10,-0.0745804390778303,2702.0,2026-06-08,0.0037009622488153363,MEDIUM,814.6223741317234,egauge90773,i11,Production Anomaly
171,2026-06-08T05:15:11.000Z,2026-06-08T05:15:12.000Z,2,0.0141727644018306,1.0,2026-06-08,1.9999980000020001,MEDIUM,1.1042518293205492,egauge90773,i11,Production Anomaly
172,2026-06-08T06:01:13.000Z,2026-06-08T06:02:24.000Z,4,-0.0551580449218463,71.0,2026-06-08,0.056338027375520745,MEDIUM,22.916547413476557,egauge90773,i11,Production Anomaly
173,2026-06-08T06:14:24.000Z,2026-06-08T07:13:35.000Z,338,-0.2729535681567636,3551.0,2026-06-08,0.09518445505627023,HIGH,1200.5818860704471,egauge90773,i11,Production Anomaly
174,2026-06-08T07:34:25.000Z,2026-06-08T08:08:02.000Z,11,-0.0781733559866374,2017.0,2026-06-08,0.005453644023077023,MEDIUM,609.523452006796,egauge90773,i11,Production Anomaly
175,2026-06-08T08:28:18.000Z,2026-06-08T08:29:16.000Z,2,0.0064260117396691,58.0,2026-06-08,0.03448275802615935,LOW,18.2019278035219,egauge90773,i11,Production Anomaly
176,2026-06-08T08:41:27.000Z,2026-06-08T08:51:41.000Z,3,-0.0094833922051111,614.0,2026-06-08,0.004885993477384376,MEDIUM,185.40284501766152,egauge90773,i11,Production Anomaly
177,2026-06-08T09:04:51.000Z,2026-06-08T09:04:51.000Z,1,-0.0161057609890334,0.0,2026-06-08,1000000.0,MEDIUM,0.40483172829671005,egauge90773,i11,Production Anomaly
178,2026-06-08T09:18:26.000Z,2026-06-08T09:23:20.000Z,2,0.0012802004155277,294.0,2026-06-08,0.006802721065296867,MEDIUM,89.00038406012466,egauge90773,i11,Production Anomaly
179,2026-06-08T09:40:57.000Z,2026-06-08T09:53:13.000Z,5,-0.0076261368942015,736.0,2026-06-08,0.006793478251639296,MEDIUM,222.80228784106825,egauge90773,i11,Production Anomaly
180,2026-06-08T10:08:46.000Z,2026-06-08T10:20:10.000Z,5,-0.0413172229465725,684.0,2026-06-08,0.007309941509780787,MEDIUM,207.21239516688397,egauge90773,i11,Production Anomaly
181,2026-06-08T10:38:38.000Z,2026-06-08T10:44:32.000Z,5,-0.020489213909437,354.0,2026-06-08,0.0141242937454116,MEDIUM,108.20614676417283,egauge90773,i11,Production Anomaly
182,2026-06-08T11:00:05.000Z,2026-06-08T11:25:14.000Z,5,-0.0078170469746944,1509.0,2026-06-08,0.003313452615431774,MEDIUM,454.7023451140924,egauge90773,i11,Production Anomaly
183,2026-06-08T11:46:40.000Z,2026-06-08T11:49:37.000Z,5,-0.0433547143975239,177.0,2026-06-08,0.02824858741102493,MEDIUM,55.11300641431926,egauge90773,i11,Production Anomaly
184,2026-06-08T12:08:06.000Z,2026-06-08T12:15:58.000Z,4,-0.0403873490847955,472.0,2026-06-08,0.00847457625323183,MEDIUM,143.21211620472542,egauge90773,i11,Production Anomaly
185,2026-06-08T12:29:34.000Z,2026-06-08T12:34:15.000Z,6,-0.0434518230644134,281.0,2026-06-08,0.021352313091272907,MEDIUM,86.71303554691933,egauge90773,i11,Production Anomaly
186,2026-06-08T12:57:39.000Z,2026-06-08T13:13:35.000Z,3,-0.0099235517321613,956.0,2026-06-08,0.003138075310525026,MEDIUM,288.00297706551964,egauge90773,i11,Production Anomaly
187,2026-06-08T13:32:16.000Z,2026-06-08T13:32:18.000Z,3,-0.0709957544308991,2.0,2026-06-08,1.499999250000375,MEDIUM,1.82129872632927,egauge90773,i11,Production Anomaly
188,2026-06-08T13:47:01.000Z,2026-06-08T14:25:21.000Z,12,-0.0277894610361446,2300.0,2026-06-08,0.005217391302079395,MEDIUM,694.8083368383108,egauge90773,i11,Production Anomaly
189,2026-06-17T02:58:42.000Z,2026-06-17T04:35:40.000Z,442,-0.3452810029525632,5818.0,2026-06-17,0.0759711240845701,HIGH,1922.3035843008856,egauge90773,i11,Production Anomaly
190,2026-06-17T04:49:44.000Z,2026-06-17T05:17:41.000Z,14,-0.0520630401476381,1677.0,2026-06-17,0.00834824090140236,MEDIUM,508.7156189120443,egauge90773,i11,Production Anomaly
191,2026-06-17T05:43:14.000Z,2026-06-17T05:43:14.000Z,1,-0.0118119343579559,0.0,2026-06-17,1000000.0,MEDIUM,0.4035435803073868,egauge90773,i11,Production Anomaly
192,2026-06-17T05:56:00.000Z,2026-06-17T05:56:00.000Z,1,0.0101713856958642,0.0,2026-06-17,1000000.0,MEDIUM,0.4030514157087593,egauge90773,i11,Production Anomaly
193,2026-06-17T06:11:57.000Z,2026-06-17T06:18:03.000Z,4,-0.007058635479859,366.0,2026-06-17,0.010928961718773328,MEDIUM,111.40211759064395,egauge90773,i11,Production Anomaly
194,2026-06-17T07:12:19.000Z,2026-06-17T07:12:19.000Z,1,0.0151956717286553,0.0,2026-06-17,1000000.0,MEDIUM,0.40455870151859663,egauge90773,i11,Production Anomaly
195,2026-06-17T08:04:49.000Z,2026-06-17T08:10:31.000Z,3,-0.0216552411564653,342.0,2026-06-17,0.008771929798912486,MEDIUM,103.80649657234693,egauge90773,i11,Production Anomaly
196,2026-06-17T08:49:51.000Z,2026-06-17T08:49:51.000Z,1,0.007552849419996,0.0,2026-06-17,1000000.0,MEDIUM,0.4022658548259988,egauge90773,i11,Production Anomaly
197,2026-06-17T09:40:35.000Z,2026-06-17T09:40:46.000Z,2,0.0043617056718584,11.0,2026-06-17,0.1818181652892577,MEDIUM,4.101308511701557,egauge90773,i11,Production Anomaly
198,2026-06-17T09:59:38.000Z,2026-06-17T09:59:38.000Z,1,0.0189758463625024,0.0,2026-06-17,1000000.0,MEDIUM,0.40569275390875076,egauge90773,i11,Production Anomaly
199,2026-06-17T10:26:57.000Z,2026-06-17T10:35:26.000Z,3,-0.0694657004381145,509.0,2026-06-17,0.005893909615139667,MEDIUM,153.92083971013142,egauge90773,i11,Production Anomaly
200,2026-06-17T11:07:50.000Z,2026-06-17T11:07:50.000Z,1,0.0185588424341618,0.0,2026-06-17,1000000.0,MEDIUM,0.4055676527302486,egauge90773,i11,Production Anomaly
201,2026-06-17T11:33:59.000Z,2026-06-17T11:33:59.000Z,1,9.24320090766817E-4,0.0,2026-06-17,1000000.0,MEDIUM,0.40027729602723006,egauge90773,i11,Production Anomaly
202,2026-06-17T12:38:29.000Z,2026-06-17T12:38:29.000Z,1,0.0195971325238581,0.0,2026-06-17,1000000.0,MEDIUM,0.40587913975715745,egauge90773,i11,Production Anomaly
203,2026-06-17T12:54:02.000Z,2026-06-17T12:59:55.000Z,2,0.0056734578370222,353.0,2026-06-17,0.005665722363553194,MEDIUM,106.7017020373511,egauge90773,i11,Production Anomaly
204,2026-06-17T13:19:35.000Z,2026-06-17T13:19:38.000Z,3,-0.0915272909240408,3.0,2026-06-17,0.9999996666667778,MEDIUM,2.1274581872772123,egauge90773,i11,Production Anomaly
205,2026-06-17T14:18:57.000Z,2026-06-17T14:18:57.000Z,1,-0.0011580900472186,0.0,2026-06-17,1000000.0,MEDIUM,0.4003474270141656,egauge90773,i11,Production Anomaly
206,2026-06-17T14:36:39.000Z,2026-06-17T14:36:59.000Z,3,-0.0985742177803796,20.0,2026-06-17,0.14999999250000037,MEDIUM,7.229572265334114,egauge90773,i11,Production Anomaly
207,2026-06-18T02:51:30.000Z,2026-06-18T03:33:08.000Z,749,-0.3376418296967874,2498.0,2026-06-18,0.29983987177748606,HIGH,1049.101292548909,egauge90773,i11,Production Anomaly
208,2026-06-18T03:46:04.000Z,2026-06-18T04:48:24.000Z,35,-0.0718085631777022,3740.0,2026-06-18,0.00935828876755126,MEDIUM,1136.0215425689532,egauge90773,i11,Production Anomaly
209,2026-06-18T05:02:56.000Z,2026-06-18T05:23:58.000Z,10,-0.0355689494985665,1262.0,2026-06-18,0.007923930263134761,MEDIUM,382.61067068484954,egauge90773,i11,Production Anomaly
210,2026-06-18T05:51:42.000Z,2026-06-18T06:51:29.000Z,22,-0.1600941482237023,3587.0,2026-06-18,0.006133258989090254,MEDIUM,1084.948028244467,egauge90773,i11,Production Anomaly
211,2026-06-18T07:03:17.000Z,2026-06-18T07:29:38.000Z,13,-0.0942138836136864,1581.0,2026-06-18,0.00822264389106727,MEDIUM,479.52826416508407,egauge90773,i11,Production Anomaly
212,2026-06-18T07:55:46.000Z,2026-06-18T08:03:26.000Z,2,-0.0017764617278821,460.0,2026-06-18,0.004347826077504726,MEDIUM,138.8005329385184,egauge90773,i11,Production Anomaly
213,2026-06-18T08:16:13.000Z,2026-06-18T08:31:09.000Z,8,-0.0132176020332355,896.0,2026-06-18,0.008928571418606505,MEDIUM,272.00396528061,egauge90773,i11,Production Anomaly
214,2026-06-18T08:50:39.000Z,2026-06-18T08:56:32.000Z,2,-0.020428562634833,353.0,2026-06-18,0.005665722363553194,MEDIUM,106.70612856879043,egauge90773,i11,Production Anomaly
215,2026-06-18T09:16:59.000Z,2026-06-18T09:16:59.000Z,1,2.243492218456656E-5,0.0,2026-06-18,1000000.0,MEDIUM,0.4000067304766554,egauge90773,i11,Production Anomaly
216,2026-06-18T09:36:29.000Z,2026-06-18T09:36:29.000Z,1,-0.0303055159041061,0.0,2026-06-18,1000000.0,MEDIUM,0.4090916547712318,egauge90773,i11,Production Anomaly
217,2026-06-18T10:07:07.000Z,2026-06-18T10:25:01.000Z,6,-0.0570989156664548,1074.0,2026-06-18,0.00558659217356928,MEDIUM,324.6171296746999,egauge90773,i11,Production Anomaly
218,2026-06-18T10:39:11.000Z,2026-06-18T10:51:11.000Z,3,-0.0541969209078539,720.0,2026-06-18,0.00416666666087963,MEDIUM,217.21625907627234,egauge90773,i11,Production Anomaly
219,2026-06-18T11:13:02.000Z,2026-06-18T11:19:31.000Z,5,-0.0275573057156451,389.0,2026-06-18,0.012853470403975654,MEDIUM,118.70826719171468,egauge90773,i11,Production Anomaly
220,2026-06-18T11:41:58.000Z,2026-06-18T11:41:58.000Z,1,0.0046757717960699,0.0,2026-06-18,1000000.0,MEDIUM,0.401402731538821,egauge90773,i11,Production Anomaly
221,2026-06-18T11:58:41.000Z,2026-06-18T12:04:35.000Z,3,-0.0216101559911913,354.0,2026-06-18,0.00847457624724696,MEDIUM,107.40648304679736,egauge90773,i11,Production Anomaly
222,2026-06-18T12:19:31.000Z,2026-06-18T12:19:32.000Z,2,-0.0372582928883683,1.0,2026-06-18,1.9999980000020001,MEDIUM,1.1111774878665106,egauge90773,i11,Production Anomaly
223,2026-06-18T12:33:31.000Z,2026-06-18T12:49:38.000Z,4,-0.056745297604949,967.0,2026-06-18,0.004136504649290068,MEDIUM,291.7170235892815,egauge90773,i11,Production Anomaly
224,2026-06-18T13:01:38.000Z,2026-06-18T13:15:48.000Z,11,-0.0567302271508148,850.0,2026-06-18,0.012941176455363322,MEDIUM,259.41701906814524,egauge90773,i11,Production Anomaly
225,2026-06-18T13:29:57.000Z,2026-06-18T13:59:16.000Z,10,-0.0380696875066713,1759.0,2026-06-18,0.005685048319678767,MEDIUM,531.711420906252,egauge90773,i11,Production Anomaly
226,2026-06-18T14:15:00.000Z,2026-06-18T14:45:33.000Z,16,-0.0812640034364344,1833.0,2026-06-18,0.008728859787927517,MEDIUM,556.3243792010309,egauge90773,i11,Production Anomaly
227,2026-06-20T02:53:15.000Z,2026-06-20T03:08:56.000Z,337,-0.3257609107723166,941.0,2026-06-20,0.3581296489286614,HIGH,417.1977282732317,egauge90773,i11,Production Anomaly
228,2026-06-20T03:30:17.000Z,2026-06-20T03:52:51.000Z,118,-0.2817751223283151,1354.0,2026-06-20,0.08714918752795481,HIGH,453.48453253669845,egauge90773,i11,Production Anomaly
229,2026-06-20T04:13:51.000Z,2026-06-20T04:22:19.000Z,9,-0.0898995283980013,508.0,2026-06-20,0.017716535398195798,MEDIUM,156.0269698585194,egauge90773,i11,Production Anomaly
230,2026-06-20T04:34:29.000Z,2026-06-20T05:21:15.000Z,24,-0.1284620610386572,2806.0,2026-06-20,0.008553100495882716,MEDIUM,851.4385386183116,egauge90773,i11,Production Anomaly
231,2026-06-20T05:42:29.000Z,2026-06-20T05:52:31.000Z,13,-0.0271176074268247,602.0,2026-06-20,0.021594684349510493,MEDIUM,185.80813528222802,egauge90773,i11,Production Anomaly
232,2026-06-20T06:33:22.000Z,2026-06-20T06:53:39.000Z,6,-0.0216720448166182,1217.0,2026-06-20,0.004930156117559444,MEDIUM,367.5065016134449,egauge90773,i11,Production Anomaly
233,2026-06-20T07:17:47.000Z,2026-06-20T07:17:59.000Z,3,6.201091519331681E-4,12.0,2026-06-20,0.2499999791666684,MEDIUM,4.80018603274558,egauge90773,i11,Production Anomaly
234,2026-06-20T07:53:45.000Z,2026-06-20T08:04:57.000Z,4,-4.349720467410334E-4,672.0,2026-06-20,0.005952380943523242,MEDIUM,203.200130491614,egauge90773,i11,Production Anomaly
235,2026-06-20T08:26:11.000Z,2026-06-20T08:44:52.000Z,8,-0.0685231504358563,1121.0,2026-06-20,0.00713648527463293,MEDIUM,339.52055694513075,egauge90773,i11,Production Anomaly
236,2026-06-20T08:57:49.000Z,2026-06-20T09:11:47.000Z,4,-0.0169000847434266,838.0,2026-06-20,0.004773269684041444,MEDIUM,253.005070025423,egauge90773,i11,Production Anomaly
237,2026-06-20T09:37:44.000Z,2026-06-20T09:42:27.000Z,5,-0.0653029435017947,283.0,2026-06-20,0.01766784446053765,MEDIUM,86.91959088305053,egauge90773,i11,Production Anomaly
238,2026-06-20T10:04:29.000Z,2026-06-20T10:11:27.000Z,6,-0.0909777513301867,418.0,2026-06-20,0.01435406695130606,MEDIUM,127.82729332539905,egauge90773,i11,Production Anomaly
239,2026-06-20T10:26:05.000Z,2026-06-20T10:56:46.000Z,20,-0.1046531837707139,1841.0,2026-06-20,0.010863661047874165,MEDIUM,560.3313959551311,egauge90773,i11,Production Anomaly
240,2026-06-20T11:23:06.000Z,2026-06-20T12:14:22.000Z,21,-0.0607535676819961,3076.0,2026-06-20,0.006827048112214874,MEDIUM,931.2182260703046,egauge90773,i11,Production Anomaly
241,2026-06-20T12:27:08.000Z,2026-06-20T12:27:08.000Z,1,-0.0172413769843653,0.0,2026-06-20,1000000.0,MEDIUM,0.4051724130953096,egauge90773,i11,Production Anomaly
242,2026-06-20T12:56:38.000Z,2026-06-20T12:59:17.000Z,11,-0.0537537819263487,159.0,2026-06-20,0.06918238950199755,MEDIUM,52.1161261345779,egauge90773,i11,Production Anomaly
243,2026-06-20T13:23:07.000Z,2026-06-20T13:23:07.000Z,1,-0.0110259160012219,0.0,2026-06-20,1000000.0,MEDIUM,0.4033077748003666,egauge90773,i11,Production Anomaly
244,2026-06-20T13:44:09.000Z,2026-06-20T14:17:22.000Z,10,-0.034910675039012,1993.0,2026-06-20,0.005017561462610356,MEDIUM,601.9104732025116,egauge90773,i11,Production Anomaly
245,2026-06-20T14:29:20.000Z,2026-06-20T15:32:13.000Z,30,-0.1341327243916088,3773.0,2026-06-20,0.007951232438920956,MEDIUM,1143.9402398173174,egauge90773,i11,Production Anomaly
246,2026-06-20T15:57:21.000Z,2026-06-20T15:57:21.000Z,1,-0.0204675885155222,0.0,2026-06-20,1000000.0,MEDIUM,0.4061402765546567,egauge90773,i11,Production Anomaly
247,2026-06-20T16:30:09.000Z,2026-06-20T16:43:03.000Z,8,-0.0299348957440556,774.0,2026-06-20,0.0103359172993076,MEDIUM,235.4089804687232,egauge90773,i11,Production Anomaly
248,2026-06-20T16:54:55.000Z,2026-06-20T17:48:23.000Z,20,-0.0969688811100732,3208.0,2026-06-20,0.006234413963143886,MEDIUM,970.429090664333,egauge90773,i11,Production Anomaly
249,2026-06-20T18:04:04.000Z,2026-06-20T18:19:58.000Z,8,-0.0670983684347205,954.0,2026-06-20,0.00838574422601075,MEDIUM,289.4201295105304,egauge90773,i11,Production Anomaly
250,2026-06-20T18:37:16.000Z,2026-06-20T18:37:16.000Z,1,0.0010439885802328,0.0,2026-06-20,1000000.0,MEDIUM,0.4003131965740699,egauge90773,i11,Production Anomaly
251,2026-06-20T19:03:37.000Z,2026-06-20T19:17:45.000Z,6,-0.032139667642374,848.0,2026-06-20,0.007075471689769491,MEDIUM,256.80964190029266,egauge90773,i11,Production Anomaly
252,2026-06-20T19:36:02.000Z,2026-06-20T19:56:53.000Z,8,-0.0586318853698487,1251.0,2026-06-20,0.006394884087614001,MEDIUM,378.51758956561093,egauge90773,i11,Production Anomaly
253,2026-06-20T20:12:01.000Z,2026-06-20T20:12:01.000Z,1,0.0171942865915116,0.0,2026-06-20,1000000.0,MEDIUM,0.4051582859774535,egauge90773,i11,Production Anomaly
254,2026-06-20T20:25:46.000Z,2026-06-20T20:32:16.000Z,3,-0.0123535445097049,390.0,2026-06-20,0.007692307672583826,MEDIUM,118.20370606335291,egauge90773,i11,Production Anomaly
255,2026-06-20T20:45:16.000Z,2026-06-20T20:59:13.000Z,6,-0.0044957337842721,837.0,2026-06-20,0.00716845877279754,MEDIUM,253.50134872013527,egauge90773,i11,Production Anomaly
256,2026-06-20T21:13:23.000Z,2026-06-20T21:13:23.000Z,1,0.0182881566098541,0.0,2026-06-20,1000000.0,MEDIUM,0.4054864469829563,egauge90773,i11,Production Anomaly
257,2026-06-20T21:31:16.000Z,2026-06-20T22:00:59.000Z,10,-0.0344813761944386,1783.0,2026-06-20,0.005608524954790507,MEDIUM,538.9103444128583,egauge90773,i11,Production Anomaly
258,2026-06-20T22:14:41.000Z,2026-06-20T22:26:44.000Z,9,-0.0370810091617235,723.0,2026-06-20,0.012448132762865653,MEDIUM,220.51112430274853,egauge90773,i11,Production Anomaly
259,2026-06-20T23:12:22.000Z,2026-06-20T23:19:39.000Z,5,-9.43899983425478E-5,437.0,2026-06-20,0.011441647571071745,MEDIUM,133.1000283169995,egauge90773,i11,Production Anomaly
260,2026-06-20T23:33:50.000Z,2026-06-20T23:37:31.000Z,4,-0.006312585583118,221.0,2026-06-20,0.018099547429413814,MEDIUM,67.90189377567492,egauge90773,i11,Production Anomaly
261,2026-06-20T23:54:04.000Z,2026-06-21T00:18:38.000Z,17,-0.1045603722946751,1474.0,2026-06-20,0.011533242868702005,MEDIUM,449.0313681116884,egauge90773,i11,Production Anomaly
262,2026-06-21T00:45:23.000Z,2026-06-21T00:56:01.000Z,5,-0.0237131941568973,638.0,2026-06-21,0.007836990583327602,MEDIUM,193.40711395824707,egauge90773,i11,Production Anomaly
263,2026-06-21T01:15:42.000Z,2026-06-21T02:10:35.000Z,20,-0.0597372166309241,3293.0,2026-06-21,0.006073489217712272,MEDIUM,995.9179211649893,egauge90773,i11,Production Anomaly
264,2026-06-21T02:35:26.000Z,2026-06-21T02:44:10.000Z,10,-0.1179658265147889,524.0,2026-06-21,0.019083969429229065,MEDIUM,161.23538974795443,egauge90773,i11,Production Anomaly
265,2026-06-21T04:16:49.000Z,2026-06-21T04:36:50.000Z,19,-0.1688219819472243,1201.0,2026-06-21,0.015820149861931598,MEDIUM,367.9506465945842,egauge90773,i11,Production Anomaly
266,2026-06-21T05:13:15.000Z,2026-06-21T05:21:10.000Z,4,-0.0131146332339905,475.0,2026-06-21,0.008421052613850415,MEDIUM,144.1039343899702,egauge90773,i11,Production Anomaly
267,2026-06-21T05:36:59.000Z,2026-06-21T05:55:57.000Z,6,-0.0128995629479073,1138.0,2026-06-21,0.0052724077282316276,MEDIUM,343.8038698688843,egauge90773,i11,Production Anomaly
268,2026-06-21T06:08:22.000Z,2026-06-21T06:08:22.000Z,1,0.014761893550292,0.0,2026-06-21,1000000.0,MEDIUM,0.40442856806508765,egauge90773,i11,Production Anomaly
269,2026-06-21T06:32:54.000Z,2026-06-21T07:08:29.000Z,9,-0.0428733460874488,2135.0,2026-06-21,0.004215456672498615,MEDIUM,644.1128620038263,egauge90773,i11,Production Anomaly
270,2026-06-21T07:33:33.000Z,2026-06-21T07:33:45.000Z,4,-0.0119444553597281,12.0,2026-06-21,0.3333333055555579,MEDIUM,5.203583336607918,egauge90773,i11,Production Anomaly
271,2026-06-21T08:00:27.000Z,2026-06-21T08:00:27.000Z,1,0.0160202828972194,0.0,2026-06-21,1000000.0,MEDIUM,0.40480608486916586,egauge90773,i11,Production Anomaly
272,2026-06-21T08:22:46.000Z,2026-06-21T08:23:33.000Z,2,-0.0286478452737409,47.0,2026-06-21,0.04255319058397467,LOW,14.908594353582123,egauge90773,i11,Production Anomaly
273,2026-06-21T08:50:15.000Z,2026-06-21T08:50:15.000Z,1,0.018481129401617,0.0,2026-06-21,1000000.0,MEDIUM,0.40554433882048513,egauge90773,i11,Production Anomaly
274,2026-06-21T09:13:54.000Z,2026-06-21T09:39:06.000Z,8,-0.0415682548517901,1512.0,2026-06-21,0.005291005287505948,MEDIUM,456.8124704764555,egauge90773,i11,Production Anomaly
275,2026-06-21T10:01:27.000Z,2026-06-21T10:01:27.000Z,1,0.0093353706437711,0.0,2026-06-21,1000000.0,MEDIUM,0.4028006111931314,egauge90773,i11,Production Anomaly
276,2026-06-21T10:13:32.000Z,2026-06-21T10:13:32.000Z,1,0.0078422653139804,0.0,2026-06-21,1000000.0,MEDIUM,0.40235267959419413,egauge90773,i11,Production Anomaly
277,2026-06-21T10:27:49.000Z,2026-06-21T10:38:56.000Z,5,-0.0692934337496742,667.0,2026-06-21,0.00749625186282421,MEDIUM,202.12078803012488,egauge90773,i11,Production Anomaly
278,2026-06-21T11:09:34.000Z,2026-06-21T11:17:40.000Z,5,-0.0590660601031514,486.0,2026-06-21,0.010288065822452539,MEDIUM,147.81771981803092,egauge90773,i11,Production Anomaly
